# Huayan Robotics HR_S50-2000 Point-to-Point Trajectory
# Generated: 2026-02-01
# Contact: yuesj@huayan-robotics.com
# Website: https://www.huayan-robotics.com
#
# Start (deg): 0.00, -90.00, 90.00, 0.00, -90.00, 0.00
# Goal (deg): 45.00, -60.00, 60.00, 30.00, -60.00, 45.00
# Total time: 25.46 s
# Sample rate: 250.00 Hz
# Points: 6366
#
# Units: time(s), position(deg), velocity(deg/s), acceleration(deg/s^2)
#
time,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc
13.372000,23.4200,-74.3867,74.3867,15.6133,-74.3867,23.4200,2.1686,1.4457,-1.4457,1.4457,1.4457,2.1686,30.2702,20.1802,-20.1802,20.1802,20.1802,30.2702
13.376000,23.4289,-74.3807,74.3807,15.6193,-74.3807,23.4289,2.2851,1.5234,-1.5234,1.5234,1.5234,2.2851,27.9379,18.6253,-18.6253,18.6253,18.6253,27.9379
13.380000,23.4383,-74.3745,74.3745,15.6255,-74.3745,23.4383,2.3918,1.5945,-1.5945,1.5945,1.5945,2.3918,25.3756,16.9170,-16.9170,16.9170,16.9170,25.3756
13.384000,23.4480,-74.3680,74.3680,15.6320,-74.3680,23.4480,2.4878,1.6585,-1.6585,1.6585,1.6585,2.4878,22.6091,15.0727,-15.0727,15.0727,15.0727,22.6091
13.388000,23.4582,-74.3612,74.3612,15.6388,-74.3612,23.4582,2.5724,1.7149,-1.7149,1.7149,1.7149,2.5724,19.6643,13.1095,-13.1095,13.1095,13.1095,19.6643
13.392000,23.4686,-74.3543,74.3543,15.6457,-74.3543,23.4686,2.6449,1.7633,-1.7633,1.7633,1.7633,2.6449,16.5670,11.0446,-11.0446,11.0446,11.0446,16.5670
13.396000,23.4793,-74.3471,74.3471,15.6529,-74.3471,23.4793,2.7048,1.8032,-1.8032,1.8032,1.8032,2.7048,13.3429,8.8952,-8.8952,8.8952,8.8952,13.3429
13.400000,23.4902,-74.3399,74.3399,15.6601,-74.3399,23.4902,2.7515,1.8344,-1.8344,1.8344,1.8344,2.7515,10.0178,6.6786,-6.6786,6.6786,6.6786,10.0178
13.404000,23.5013,-74.3325,74.3325,15.6675,-74.3325,23.5013,2.7848,1.8565,-1.8565,1.8565,1.8565,2.7848,6.6177,4.4118,-4.4118,4.4118,4.4118,6.6177
13.408000,23.5125,-74.3250,74.3250,15.6750,-74.3250,23.5125,2.8044,1.8696,-1.8696,1.8696,1.8696,2.8044,3.1682,2.1121,-2.1121,2.1121,2.1121,3.1682
13.412000,23.5237,-74.3175,74.3175,15.6825,-74.3175,23.5237,2.8101,1.8734,-1.8734,1.8734,1.8734,2.8101,-0.3048,-0.2032,0.2032,-0.2032,-0.2032,-0.3048
13.416000,23.5349,-74.3100,74.3100,15.6900,-74.3100,23.5349,2.8020,1.8680,-1.8680,1.8680,1.8680,2.8020,-3.7756,-2.5171,2.5171,-2.5171,-2.5171,-3.7756
13.420000,23.5461,-74.3026,74.3026,15.6974,-74.3026,23.5461,2.7800,1.8533,-1.8533,1.8533,1.8533,2.7800,-7.2183,-4.8122,4.8122,-4.8122,-4.8122,-7.2183
13.424000,23.5572,-74.2952,74.2952,15.7048,-74.2952,23.5572,2.7443,1.8295,-1.8295,1.8295,1.8295,2.7443,-10.6071,-7.0714,7.0714,-7.0714,-7.0714,-10.6071
13.428000,23.5680,-74.2880,74.2880,15.7120,-74.2880,23.5680,2.6952,1.7968,-1.7968,1.7968,1.7968,2.6952,-13.9162,-9.2775,9.2775,-9.2775,-9.2775,-13.9162
13.432000,23.5787,-74.2809,74.2809,15.7191,-74.2809,23.5787,2.6331,1.7554,-1.7554,1.7554,1.7554,2.6331,-17.1198,-11.4132,11.4132,-11.4132,-11.4132,-17.1198
13.436000,23.5891,-74.2739,74.2739,15.7261,-74.2739,23.5891,2.5584,1.7056,-1.7056,1.7056,1.7056,2.5584,-20.1922,-13.4615,13.4615,-13.4615,-13.4615,-20.1922
13.440000,23.5992,-74.2672,74.2672,15.7328,-74.2672,23.5992,2.4718,1.6478,-1.6478,1.6478,1.6478,2.4718,-23.1075,-15.4050,15.4050,-15.4050,-15.4050,-23.1075
13.444000,23.6089,-74.2608,74.2608,15.7392,-74.2608,23.6089,2.3738,1.5825,-1.5825,1.5825,1.5825,2.3738,-25.8399,-17.2266,17.2266,-17.2266,-17.2266,-25.8399
13.448000,23.6181,-74.2546,74.2546,15.7454,-74.2546,23.6181,2.2653,1.5102,-1.5102,1.5102,1.5102,2.2653,-28.3636,-18.9090,18.9090,-18.9090,-18.9090,-28.3636
13.452000,23.6270,-74.2487,74.2487,15.7513,-74.2487,23.6270,2.1472,1.4315,-1.4315,1.4315,1.4315,2.1472,-30.6528,-20.4352,20.4352,-20.4352,-20.4352,-30.6528
13.456000,23.6353,-74.2431,74.2431,15.7569,-74.2431,23.6353,2.0204,1.3470,-1.3470,1.3470,1.3470,2.0204,-32.6817,-21.7878,21.7878,-21.7878,-21.7878,-32.6817
13.460000,23.6431,-74.2379,74.2379,15.7621,-74.2379,23.6431,1.8861,1.2574,-1.2574,1.2574,1.2574,1.8861,-34.4245,-22.9496,22.9496,-22.9496,-22.9496,-34.4245
13.464000,23.6504,-74.2331,74.2331,15.7669,-74.2331,23.6504,1.7455,1.1636,-1.1636,1.1636,1.1636,1.7455,-35.8554,-23.9036,23.9036,-23.9036,-23.9036,-35.8554
13.468000,23.6571,-74.2286,74.2286,15.7714,-74.2286,23.6571,1.5997,1.0665,-1.0665,1.0665,1.0665,1.5997,-36.9486,-24.6324,24.6324,-24.6324,-24.6324,-36.9486
13.472000,23.6632,-74.2246,74.2246,15.7754,-74.2246,23.6632,1.4503,0.9669,-0.9669,0.9669,0.9669,1.4503,-37.6783,-25.1188,25.1188,-25.1188,-25.1188,-37.6783
13.476000,23.6687,-74.2209,74.2209,15.7791,-74.2209,23.6687,1.2988,0.8659,-0.8659,0.8659,0.8659,1.2988,-38.0186,-25.3458,25.3458,-25.3458,-25.3458,-38.0186
13.480000,23.6736,-74.2176,74.2176,15.7824,-74.2176,23.6736,1.1468,0.7645,-0.7645,0.7645,0.7645,1.1468,-37.9439,-25.2959,25.2959,-25.2959,-25.2959,-37.9439
13.484000,23.6778,-74.2148,74.2148,15.7852,-74.2148,23.6778,0.9959,0.6639,-0.6639,0.6639,0.6639,0.9959,-37.4283,-24.9522,24.9522,-24.9522,-24.9522,-37.4283
13.488000,23.6815,-74.2123,74.2123,15.7877,-74.2123,23.6815,0.8479,0.5653,-0.5653,0.5653,0.5653,0.8479,-36.4459,-24.2973,24.2973,-24.2973,-24.2973,-36.4459
13.492000,23.6846,-74.2102,74.2102,15.7898,-74.2102,23.6846,0.7049,0.4700,-0.4700,0.4700,0.4700,0.7049,-34.9710,-23.3140,23.3140,-23.3140,-23.3140,-34.9710
13.496000,23.6872,-74.2085,74.2085,15.7915,-74.2085,23.6872,0.5689,0.3792,-0.3792,0.3792,0.3792,0.5689,-32.9778,-21.9852,21.9852,-21.9852,-21.9852,-32.9778
13.500000,23.6892,-74.2072,74.2072,15.7928,-74.2072,23.6892,0.4419,0.2946,-0.2946,0.2946,0.2946,0.4419,-30.4405,-20.2937,20.2937,-20.2937,-20.2937,-30.4405
13.504000,23.6907,-74.2062,74.2062,15.7938,-74.2062,23.6907,0.3261,0.2174,-0.2174,0.2174,0.2174,0.3261,-27.3333,-18.2222,18.2222,-18.2222,-18.2222,-27.3333
13.508000,23.6918,-74.2054,74.2054,15.7946,-74.2054,23.6918,0.2240,0.1493,-0.1493,0.1493,0.1493,0.2240,-23.6303,-15.7535,15.7535,-15.7535,-15.7535,-23.6303
13.512000,23.6925,-74.2050,74.2050,15.7950,-74.2050,23.6925,0.1379,0.0919,-0.0919,0.0919,0.0919,0.1379,-19.3058,-12.8705,12.8705,-12.8705,-12.8705,-19.3058
13.516000,23.6930,-74.2047,74.2047,15.7953,-74.2047,23.6930,0.0704,0.0469,-0.0469,0.0469,0.0469,0.0704,-14.3340,-9.5560,9.5560,-9.5560,-9.5560,-14.3340
13.520000,23.6931,-74.2046,74.2046,15.7954,-74.2046,23.6931,0.0241,0.0161,-0.0161,0.0161,0.0161,0.0241,-8.6890,-5.7927,5.7927,-5.7927,-5.7927,-8.6890
13.524000,23.6932,-74.2045,74.2045,15.7955,-74.2045,23.6932,0.0018,0.0012,-0.0012,0.0012,0.0012,0.0018,-2.3451,-1.5634,1.5634,-1.5634,-1.5634,-2.3451
13.528000,23.6932,-74.2045,74.2045,15.7955,-74.2045,23.6932,0.0060,0.0040,-0.0040,0.0040,0.0040,0.0060,4.3973,2.9315,-2.9315,2.9315,2.9315,4.3973
13.532000,23.6933,-74.2045,74.2045,15.7955,-74.2045,23.6933,0.0361,0.0241,-0.0241,0.0241,0.0241,0.0361,10.5206,7.0138,-7.0138,7.0138,7.0138,10.5206
13.536000,23.6935,-74.2043,74.2043,15.7957,-74.2043,23.6935,0.0893,0.0595,-0.0595,0.0595,0.0595,0.0893,15.9531,10.6354,-10.6354,10.6354,10.6354,15.9531
13.540000,23.6940,-74.2040,74.2040,15.7960,-74.2040,23.6940,0.1628,0.1086,-0.1086,0.1086,0.1086,0.1628,20.7205,13.8137,-13.8137,13.8137,13.8137,20.7205
13.544000,23.6948,-74.2034,74.2034,15.7966,-74.2034,23.6948,0.2542,0.1695,-0.1695,0.1695,0.1695,0.2542,24.8486,16.5658,-16.5658,16.5658,16.5658,24.8486
13.548000,23.6961,-74.2026,74.2026,15.7974,-74.2026,23.6961,0.3608,0.2405,-0.2405,0.2405,0.2405,0.3608,28.3632,18.9088,-18.9088,18.9088,18.9088,28.3632
13.552000,23.6977,-74.2015,74.2015,15.7985,-74.2015,23.6977,0.4803,0.3202,-0.3202,0.3202,0.3202,0.4803,31.2902,20.8601,-20.8601,20.8601,20.8601,31.2902
13.556000,23.6999,-74.2001,74.2001,15.7999,-74.2001,23.6999,0.6104,0.4069,-0.4069,0.4069,0.4069,0.6104,33.6552,22.4368,-22.4368,22.4368,22.4368,33.6552
13.560000,23.7026,-74.1982,74.1982,15.8018,-74.1982,23.7026,0.7488,0.4992,-0.4992,0.4992,0.4992,0.7488,35.4842,23.6561,-23.6561,23.6561,23.6561,35.4842
13.564000,23.7059,-74.1961,74.1961,15.8039,-74.1961,23.7059,0.8936,0.5957,-0.5957,0.5957,0.5957,0.8936,36.8029,24.5352,-24.5352,24.5352,24.5352,36.8029
13.568000,23.7098,-74.1935,74.1935,15.8065,-74.1935,23.7098,1.0426,0.6951,-0.6951,0.6951,0.6951,1.0426,37.6371,25.0914,-25.0914,25.0914,25.0914,37.6371
13.572000,23.7143,-74.1905,74.1905,15.8095,-74.1905,23.7143,1.1941,0.7960,-0.7960,0.7960,0.7960,1.1941,38.0126,25.3417,-25.3417,25.3417,25.3417,38.0126
13.576000,23.7193,-74.1871,74.1871,15.8129,-74.1871,23.7193,1.3461,0.8974,-0.8974,0.8974,0.8974,1.3461,37.9553,25.3035,-25.3035,25.3035,25.3035,37.9553
13.580000,23.7250,-74.1833,74.1833,15.8167,-74.1833,23.7250,1.4972,0.9981,-0.9981,0.9981,0.9981,1.4972,37.4909,24.9939,-24.9939,24.9939,24.9939,37.4909
13.584000,23.7313,-74.1791,74.1791,15.8209,-74.1791,23.7313,1.6456,1.0970,-1.0970,1.0970,1.0970,1.6456,36.6452,24.4301,-24.4301,24.4301,24.4301,36.6452
13.588000,23.7382,-74.1745,74.1745,15.8255,-74.1745,23.7382,1.7899,1.1932,-1.1932,1.1932,1.1932,1.7899,35.4441,23.6294,-23.6294,23.6294,23.6294,35.4441
13.592000,23.7456,-74.1696,74.1696,15.8304,-74.1696,23.7456,1.9287,1.2858,-1.2858,1.2858,1.2858,1.9287,33.9133,22.6089,-22.6089,22.6089,22.6089,33.9133
13.596000,23.7536,-74.1643,74.1643,15.8357,-74.1643,23.7536,2.0608,1.3738,-1.3738,1.3738,1.3738,2.0608,32.0786,21.3858,-21.3858,21.3858,21.3858,32.0786
13.600000,23.7621,-74.1586,74.1586,15.8414,-74.1586,23.7621,2.1849,1.4566,-1.4566,1.4566,1.4566,2.1849,29.9659,19.9773,-19.9773,19.9773,19.9773,29.9659
13.604000,23.7711,-74.1526,74.1526,15.8474,-74.1526,23.7711,2.3001,1.5334,-1.5334,1.5334,1.5334,2.3001,27.6010,18.4006,-18.4006,18.4006,18.4006,27.6010
13.608000,23.7805,-74.1463,74.1463,15.8537,-74.1463,23.7805,2.4054,1.6036,-1.6036,1.6036,1.6036,2.4054,25.0095,16.6730,-16.6730,16.6730,16.6730,25.0095
13.612000,23.7903,-74.1398,74.1398,15.8602,-74.1398,23.7903,2.5000,1.6666,-1.6666,1.6666,1.6666,2.5000,22.2175,14.8117,-14.8117,14.8117,14.8117,22.2175
13.616000,23.8005,-74.1330,74.1330,15.8670,-74.1330,23.8005,2.5829,1.7220,-1.7220,1.7220,1.7220,2.5829,19.2506,12.8337,-12.8337,12.8337,12.8337,19.2506
13.620000,23.8110,-74.1260,74.1260,15.8740,-74.1260,23.8110,2.6538,1.7692,-1.7692,1.7692,1.7692,2.6538,16.1346,10.7564,-10.7564,10.7564,10.7564,16.1346
13.624000,23.8217,-74.1189,74.1189,15.8811,-74.1189,23.8217,2.7119,1.8079,-1.8079,1.8079,1.8079,2.7119,12.8954,8.5969,-8.5969,8.5969,8.5969,12.8954
13.628000,23.8326,-74.1116,74.1116,15.8884,-74.1116,23.8326,2.7568,1.8379,-1.8379,1.8379,1.8379,2.7568,9.5588,6.3725,-6.3725,6.3725,6.3725,9.5588
13.632000,23.8437,-74.1042,74.1042,15.8958,-74.1042,23.8437,2.7882,1.8588,-1.8588,1.8588,1.8588,2.7882,6.1505,4.1003,-4.1003,4.1003,4.1003,6.1505
13.636000,23.8549,-74.0967,74.0967,15.9033,-74.0967,23.8549,2.8059,1.8706,-1.8706,1.8706,1.8706,2.8059,2.6964,1.7976,-1.7976,1.7976,1.7976,2.6964
13.640000,23.8662,-74.0892,74.0892,15.9108,-74.0892,23.8662,2.8098,1.8732,-1.8732,1.8732,1.8732,2.8098,-0.7777,-0.5185,0.5185,-0.5185,-0.5185,-0.7777
13.644000,23.8774,-74.0818,74.0818,15.9182,-74.0818,23.8774,2.7997,1.8665,-1.8665,1.8665,1.8665,2.7997,-4.2461,-2.8307,2.8307,-2.8307,-2.8307,-4.2461
13.648000,23.8885,-74.0743,74.0743,15.9257,-74.0743,23.8885,2.7759,1.8506,-1.8506,1.8506,1.8506,2.7759,-7.6829,-5.1219,5.1219,-5.1219,-5.1219,-7.6829
13.652000,23.8996,-74.0670,74.0670,15.9330,-74.0670,23.8996,2.7383,1.8256,-1.8256,1.8256,1.8256,2.7383,-11.0623,-7.3749,7.3749,-7.3749,-7.3749,-11.0623
13.656000,23.9104,-74.0597,74.0597,15.9403,-74.0597,23.9104,2.6875,1.7916,-1.7916,1.7916,1.7916,2.6875,-14.3586,-9.5724,9.5724,-9.5724,-9.5724,-14.3586
13.660000,23.9210,-74.0526,74.0526,15.9474,-74.0526,23.9210,2.6236,1.7491,-1.7491,1.7491,1.7491,2.6236,-17.5458,-11.6972,11.6972,-11.6972,-11.6972,-17.5458
13.664000,23.9314,-74.0457,74.0457,15.9543,-74.0457,23.9314,2.5473,1.6982,-1.6982,1.6982,1.6982,2.5473,-20.5983,-13.7322,13.7322,-13.7322,-13.7322,-20.5983
13.668000,23.9414,-74.0391,74.0391,15.9609,-74.0391,23.9414,2.4591,1.6394,-1.6394,1.6394,1.6394,2.4591,-23.4902,-15.6601,15.6601,-15.6601,-15.6601,-23.4902
13.672000,23.9510,-74.0326,74.0326,15.9674,-74.0326,23.9510,2.3596,1.5731,-1.5731,1.5731,1.5731,2.3596,-26.1957,-17.4638,17.4638,-17.4638,-17.4638,-26.1957
13.676000,23.9603,-74.0265,74.0265,15.9735,-74.0265,23.9603,2.2498,1.4998,-1.4998,1.4998,1.4998,2.2498,-28.6890,-19.1260,19.1260,-19.1260,-19.1260,-28.6890
13.680000,23.9690,-74.0206,74.0206,15.9794,-74.0206,23.9690,2.1304,1.4203,-1.4203,1.4203,1.4203,2.1304,-30.9444,-20.6296,20.6296,-20.6296,-20.6296,-30.9444
13.684000,23.9773,-74.0151,74.0151,15.9849,-74.0151,23.9773,2.0026,1.3350,-1.3350,1.3350,1.3350,2.0026,-32.9359,-21.9573,21.9573,-21.9573,-21.9573,-32.9359
13.688000,23.9850,-74.0100,74.0100,15.9900,-74.0100,23.9850,1.8673,1.2449,-1.2449,1.2449,1.2449,1.8673,-34.6378,-23.0919,23.0919,-23.0919,-23.0919,-34.6378
13.692000,23.9922,-74.0052,74.0052,15.9948,-74.0052,23.9922,1.7259,1.1506,-1.1506,1.1506,1.1506,1.7259,-36.0243,-24.0162,24.0162,-24.0162,-24.0162,-36.0243
13.696000,23.9988,-74.0008,74.0008,15.9992,-74.0008,23.9988,1.5796,1.0531,-1.0531,1.0531,1.0531,1.5796,-37.0697,-24.7131,24.7131,-24.7131,-24.7131,-37.0697
13.700000,24.0049,-73.9968,73.9968,16.0032,-73.9968,24.0049,1.4298,0.9532,-0.9532,0.9532,0.9532,1.4298,-37.7480,-25.1653,25.1653,-25.1653,-25.1653,-37.7480
13.704000,24.0103,-73.9931,73.9931,16.0069,-73.9931,24.0103,1.2781,0.8521,-0.8521,0.8521,0.8521,1.2781,-38.0335,-25.3557,25.3557,-25.3557,-25.3557,-38.0335
13.708000,24.0151,-73.9899,73.9899,16.0101,-73.9899,24.0151,1.1261,0.7507,-0.7507,0.7507,0.7507,1.1261,-37.9004,-25.2669,25.2669,-25.2669,-25.2669,-37.9004
13.712000,24.0193,-73.9871,73.9871,16.0129,-73.9871,24.0193,0.9755,0.6503,-0.6503,0.6503,0.6503,0.9755,-37.3229,-24.8819,24.8819,-24.8819,-24.8819,-37.3229
13.716000,24.0229,-73.9847,73.9847,16.0153,-73.9847,24.0229,0.8282,0.5521,-0.5521,0.5521,0.5521,0.8282,-36.2752,-24.1835,24.1835,-24.1835,-24.1835,-36.2752
13.720000,24.0259,-73.9827,73.9827,16.0173,-73.9827,24.0259,0.6860,0.4573,-0.4573,0.4573,0.4573,0.6860,-34.7315,-23.1543,23.1543,-23.1543,-23.1543,-34.7315
13.724000,24.0284,-73.9811,73.9811,16.0189,-73.9811,24.0284,0.5510,0.3673,-0.3673,0.3673,0.3673,0.5510,-32.6659,-21.7773,21.7773,-21.7773,-21.7773,-32.6659
13.728000,24.0303,-73.9798,73.9798,16.0202,-73.9798,24.0303,0.4254,0.2836,-0.2836,0.2836,0.2836,0.4254,-30.0527,-20.0351,20.0351,-20.0351,-20.0351,-30.0527
13.732000,24.0318,-73.9788,73.9788,16.0212,-73.9788,24.0318,0.3113,0.2076,-0.2076,0.2076,0.2076,0.3113,-26.8661,-17.9107,17.9107,-17.9107,-17.9107,-26.8661
13.736000,24.0329,-73.9781,73.9781,16.0219,-73.9781,24.0329,0.2112,0.1408,-0.1408,0.1408,0.1408,0.2112,-23.0803,-15.3869,15.3869,-15.3869,-15.3869,-23.0803
13.740000,24.0335,-73.9776,73.9776,16.0224,-73.9776,24.0335,0.1275,0.0850,-0.0850,0.0850,0.0850,0.1275,-18.6694,-12.4463,12.4463,-12.4463,-12.4463,-18.6694
13.744000,24.0339,-73.9774,73.9774,16.0226,-73.9774,24.0339,0.0627,0.0418,-0.0418,0.0418,0.0418,0.0627,-13.6077,-9.0718,9.0718,-9.0718,-9.0718,-13.6077
13.748000,24.0341,-73.9773,73.9773,16.0227,-73.9773,24.0341,0.0196,0.0130,-0.0130,0.0130,0.0130,0.0196,-7.8694,-5.2463,5.2463,-5.2463,-5.2463,-7.8694
13.752000,24.0341,-73.9773,73.9773,16.0227,-73.9773,24.0341,0.0007,0.0005,-0.0005,0.0005,0.0005,0.0007,-1.4286,-0.9524,0.9524,-0.9524,-0.9524,-1.4286
13.756000,24.0341,-73.9773,73.9773,16.0227,-73.9773,24.0341,0.0086,0.0057,-0.0057,0.0057,0.0057,0.0086,5.2742,3.5162,-3.5162,3.5162,3.5162,5.2742
13.760000,24.0342,-73.9772,73.9772,16.0228,-73.9772,24.0342,0.0420,0.0280,-0.0280,0.0280,0.0280,0.0420,11.3022,7.5348,-7.5348,7.5348,7.5348,11.3022
13.764000,24.0345,-73.9770,73.9770,16.0230,-73.9770,24.0345,0.0981,0.0654,-0.0654,0.0654,0.0654,0.0981,16.6427,11.0951,-11.0951,11.0951,11.0951,16.6427
13.768000,24.0350,-73.9767,73.9767,16.0233,-73.9767,24.0350,0.1742,0.1161,-0.1161,0.1161,0.1161,0.1742,21.3217,14.2144,-14.2144,14.2144,14.2144,21.3217
13.772000,24.0359,-73.9761,73.9761,16.0239,-73.9761,24.0359,0.2678,0.1785,-0.1785,0.1785,0.1785,0.2678,25.3648,16.9099,-16.9099,16.9099,16.9099,25.3648
13.776000,24.0372,-73.9752,73.9752,16.0248,-73.9752,24.0372,0.3763,0.2509,-0.2509,0.2509,0.2509,0.3763,28.7980,19.1987,-19.1987,19.1987,19.1987,28.7980
13.780000,24.0389,-73.9741,73.9741,16.0259,-73.9741,24.0389,0.4974,0.3316,-0.3316,0.3316,0.3316,0.4974,31.6470,21.0980,-21.0980,21.0980,21.0980,31.6470
13.784000,24.0412,-73.9726,73.9726,16.0274,-73.9726,24.0412,0.6287,0.4192,-0.4192,0.4192,0.4192,0.6287,33.9376,22.6250,-22.6250,22.6250,22.6250,33.9376
13.788000,24.0440,-73.9707,73.9707,16.0293,-73.9707,24.0440,0.7682,0.5121,-0.5121,0.5121,0.5121,0.7682,35.6956,23.7970,-23.7970,23.7970,23.7970,35.6956
13.792000,24.0473,-73.9685,73.9685,16.0315,-73.9685,24.0473,0.9136,0.6091,-0.6091,0.6091,0.6091,0.9136,36.9468,24.6312,-24.6312,24.6312,24.6312,36.9468
13.796000,24.0513,-73.9658,73.9658,16.0342,-73.9658,24.0513,1.0631,0.7087,-0.7087,0.7087,0.7087,1.0631,37.7171,25.1447,-25.1447,25.1447,25.1447,37.7171
13.800000,24.0558,-73.9628,73.9628,16.0372,-73.9628,24.0558,1.2148,0.8098,-0.8098,0.8098,0.8098,1.2148,38.0321,25.3548,-25.3548,25.3548,25.3548,38.0321
13.804000,24.0610,-73.9593,73.9593,16.0407,-73.9593,24.0610,1.3668,0.9112,-0.9112,0.9112,0.9112,1.3668,37.9179,25.2786,-25.2786,25.2786,25.2786,37.9179
13.808000,24.0668,-73.9555,73.9555,16.0445,-73.9555,24.0668,1.5176,1.0117,-1.0117,1.0117,1.0117,1.5176,37.4000,24.9333,-24.9333,24.9333,24.9333,37.4000
13.812000,24.0731,-73.9513,73.9513,16.0487,-73.9513,24.0731,1.6655,1.1103,-1.1103,1.1103,1.1103,1.6655,36.5044,24.3362,-24.3362,24.3362,24.3362,36.5044
13.816000,24.0801,-73.9466,73.9466,16.0534,-73.9466,24.0801,1.8091,1.2061,-1.2061,1.2061,1.2061,1.8091,35.2568,23.5045,-23.5045,23.5045,23.5045,35.2568
13.820000,24.0876,-73.9416,73.9416,16.0584,-73.9416,24.0876,1.9471,1.2981,-1.2981,1.2981,1.2981,1.9471,33.6830,22.4553,-22.4553,22.4553,22.4553,33.6830
13.824000,24.0956,-73.9362,73.9362,16.0638,-73.9362,24.0956,2.0782,1.3855,-1.3855,1.3855,1.3855,2.0782,31.8089,21.2059,-21.2059,21.2059,21.2059,31.8089
13.828000,24.1042,-73.9305,73.9305,16.0695,-73.9305,24.1042,2.2012,1.4675,-1.4675,1.4675,1.4675,2.2012,29.6602,19.7735,-19.7735,19.7735,19.7735,29.6602
13.832000,24.1132,-73.9245,73.9245,16.0755,-73.9245,24.1132,2.3152,1.5434,-1.5434,1.5434,1.5434,2.3152,27.2628,18.1752,-18.1752,18.1752,18.1752,27.2628
13.836000,24.1227,-73.9182,73.9182,16.0818,-73.9182,24.1227,2.4190,1.6127,-1.6127,1.6127,1.6127,2.4190,24.6424,16.4283,-16.4283,16.4283,16.4283,24.6424
13.840000,24.1326,-73.9116,73.9116,16.0884,-73.9116,24.1326,2.5120,1.6747,-1.6747,1.6747,1.6747,2.5120,21.8248,14.5499,-14.5499,14.5499,14.5499,21.8248
13.844000,24.1428,-73.9048,73.9048,16.0952,-73.9048,24.1428,2.5934,1.7289,-1.7289,1.7289,1.7289,2.5934,18.8359,12.5572,-12.5572,12.5572,12.5572,18.8359
13.848000,24.1533,-73.8978,73.8978,16.1022,-73.8978,24.1533,2.6625,1.7750,-1.7750,1.7750,1.7750,2.6625,15.7014,10.4676,-10.4676,10.4676,10.4676,15.7014
13.852000,24.1641,-73.8906,73.8906,16.1094,-73.8906,24.1641,2.7188,1.8126,-1.8126,1.8126,1.8126,2.7188,12.4472,8.2981,-8.2981,8.2981,8.2981,12.4472
13.856000,24.1750,-73.8833,73.8833,16.1167,-73.8833,24.1750,2.7620,1.8413,-1.8413,1.8413,1.8413,2.7620,9.0991,6.0661,-6.0661,6.0661,6.0661,9.0991
13.860000,24.1861,-73.8759,73.8759,16.1241,-73.8759,24.1861,2.7915,1.8610,-1.8610,1.8610,1.8610,2.7915,5.6829,3.7886,-3.7886,3.7886,3.7886,5.6829
13.864000,24.1974,-73.8684,73.8684,16.1316,-73.8684,24.1974,2.8074,1.8716,-1.8716,1.8716,1.8716,2.8074,2.2244,1.4829,-1.4829,1.4829,1.4829,2.2244
13.868000,24.2086,-73.8609,73.8609,16.1391,-73.8609,24.2086,2.8093,1.8729,-1.8729,1.8729,1.8729,2.8093,-1.2506,-0.8337,0.8337,-0.8337,-0.8337,-1.2506
13.872000,24.2198,-73.8535,73.8535,16.1465,-73.8535,24.2198,2.7974,1.8649,-1.8649,1.8649,1.8649,2.7974,-4.7163,-3.1442,3.1442,-3.1442,-3.1442,-4.7163
13.876000,24.2310,-73.8460,73.8460,16.1540,-73.8460,24.2310,2.7716,1.8477,-1.8477,1.8477,1.8477,2.7716,-8.1470,-5.4313,5.4313,-5.4313,-5.4313,-8.1470
13.880000,24.2420,-73.8387,73.8387,16.1613,-73.8387,24.2420,2.7323,1.8215,-1.8215,1.8215,1.8215,2.7323,-11.5167,-7.6778,7.6778,-7.6778,-7.6778,-11.5167
13.884000,24.2528,-73.8315,73.8315,16.1685,-73.8315,24.2528,2.6796,1.7864,-1.7864,1.7864,1.7864,2.6796,-14.7997,-9.8665,9.8665,-9.8665,-9.8665,-14.7997
13.888000,24.2634,-73.8244,73.8244,16.1756,-73.8244,24.2634,2.6140,1.7427,-1.7427,1.7427,1.7427,2.6140,-17.9702,-11.9802,11.9802,-11.9802,-11.9802,-17.9702
13.892000,24.2737,-73.8175,73.8175,16.1825,-73.8175,24.2737,2.5360,1.6907,-1.6907,1.6907,1.6907,2.5360,-21.0025,-14.0016,14.0016,-14.0016,-14.0016,-21.0025
13.896000,24.2837,-73.8109,73.8109,16.1891,-73.8109,24.2837,2.4462,1.6308,-1.6308,1.6308,1.6308,2.4462,-23.8706,-15.9137,15.9137,-15.9137,-15.9137,-23.8706
13.900000,24.2932,-73.8045,73.8045,16.1955,-73.8045,24.2932,2.3453,1.5635,-1.5635,1.5635,1.5635,2.3453,-26.5487,-17.6992,17.6992,-17.6992,-17.6992,-26.5487
13.904000,24.3024,-73.7984,73.7984,16.2016,-73.7984,24.3024,2.2341,1.4894,-1.4894,1.4894,1.4894,2.2341,-29.0112,-19.3408,19.3408,-19.3408,-19.3408,-29.0112
13.908000,24.3111,-73.7926,73.7926,16.2074,-73.7926,24.3111,2.1135,1.4090,-1.4090,1.4090,1.4090,2.1135,-31.2322,-20.8215,20.8215,-20.8215,-20.8215,-31.2322
